 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.142                  3.029                  0.639              
   950.000                 -0.955                  2.871                  0.810              
   900.000                 -4.723                  2.042                  0.735              
   850.000                 -8.268                  1.359                  0.652              
   800.000                -11.909                  0.854                  0.541              
   750.000                -15.690                  0.471                  0.401              
   700.000                -19.703                  0.249                  0.287              
   650.000                -24.165                  0.130                  0.218              
   600.000                -29.055                  0.064                  0.181              
   550.000                -34.419                  0.026                  0.157              
   500.000                -40.448                  0.020                  0.196              
   450.000                -47.114                  0.017                  0.328              
   400.000                -54.430                  0.014                  0.548              
   350.000                -62.522                  0.014                  0.886              
   300.000                -71.131                  0.005                  1.013              
   250.000                -74.874                  0.003                  1.001              
   200.000                -73.400                  0.001                  0.175              
   150.000                -73.922                  0.001                  0.140              
   100.000                -72.114                  0.001                  0.078              
    80.000                -68.675                  0.001                  0.041              
    60.000                -60.965                  0.001                  0.012              
    40.000                -50.700                  0.001                  0.003              
    30.000                -42.452                  0.001                  0.001              
    25.000                -26.088                  0.001                  0.000              
