 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  7.900                  4.354                  0.760              
   950.000                  3.803                  4.178                  0.939              
   900.000                  0.250                  3.065                  0.797              
   850.000                 -3.345                  2.282                  0.765              
   800.000                 -6.698                  1.466                  0.715              
   750.000                -10.107                  0.855                  0.658              
   700.000                -13.794                  0.537                  0.613              
   650.000                -17.993                  0.354                  0.580              
   600.000                -22.715                  0.224                  0.555              
   550.000                -28.018                  0.132                  0.539              
   500.000                -34.053                  0.110                  0.545              
   450.000                -40.968                  0.115                  0.583              
   400.000                -48.450                  0.064                  0.620              
   350.000                -56.631                  0.027                  0.647              
   300.000                -65.556                  0.010                  0.697              
   250.000                -72.748                  0.004                  0.711              
   200.000                -69.422                  0.001                  0.538              
   150.000                -69.655                  0.001                  0.468              
   100.000                -68.270                  0.001                  0.283              
    80.000                -65.305                  0.001                  0.031              
    60.000                -58.194                  0.001                  0.006              
    40.000                -48.658                  0.001                  0.002              
    30.000                -41.192                  0.001                  0.001              
    25.000                -26.412                  0.001                  0.000              
