 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 15.746                  8.217                  0.787              
   950.000                 11.598                  7.996                  0.968              
   900.000                  8.905                  5.924                  0.820              
   850.000                  5.703                  4.642                  0.795              
   800.000                  2.465                  3.492                  0.762              
   750.000                 -0.854                  2.499                  0.733              
   700.000                 -3.981                  1.604                  0.712              
   650.000                 -7.413                  0.979                  0.693              
   600.000                -11.315                  0.583                  0.673              
   550.000                -15.900                  0.356                  0.654              
   500.000                -21.380                  0.248                  0.644              
   450.000                -27.868                  0.214                  0.644              
   400.000                -35.292                  0.154                  0.631              
   350.000                -43.634                  0.091                  0.622              
   300.000                -53.053                  0.043                  0.624              
   250.000                -63.867                  0.016                  0.615              
   200.000                -69.892                  0.002                  0.681              
   150.000                -67.841                  0.001                  0.600              
   100.000                -65.424                  0.001                  0.365              
    80.000                -62.383                  0.001                  0.035              
    60.000                -55.444                  0.001                  0.007              
    40.000                -46.365                  0.001                  0.002              
    30.000                -39.642                  0.001                  0.001              
    25.000                -26.797                  0.001                  0.000              
