 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.016                  2.997                  0.671              
   950.000                 -1.082                  2.838                  0.847              
   900.000                 -4.862                  2.018                  0.751              
   850.000                 -8.417                  1.349                  0.675              
   800.000                -12.078                  0.849                  0.579              
   750.000                -15.855                  0.439                  0.464              
   700.000                -19.830                  0.229                  0.367              
   650.000                -24.295                  0.127                  0.303              
   600.000                -29.207                  0.065                  0.262              
   550.000                -34.592                  0.026                  0.229              
   500.000                -40.627                  0.020                  0.252              
   450.000                -47.292                  0.017                  0.335              
   400.000                -54.608                  0.014                  0.481              
   350.000                -62.694                  0.013                  0.779              
   300.000                -71.281                  0.004                  0.839              
   250.000                -74.959                  0.003                  0.885              
   200.000                -73.582                  0.001                  0.284              
   150.000                -74.136                  0.001                  0.246              
   100.000                -72.269                  0.001                  0.155              
    80.000                -68.794                  0.001                  0.031              
    60.000                -61.043                  0.001                  0.008              
    40.000                -50.753                  0.001                  0.002              
    30.000                -42.485                  0.001                  0.001              
    25.000                -26.080                  0.001                  0.000              
