  N levels =   24          CBMF=    21.501     SST=    6.49 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.016       2.997258     0.048    0.00       1.176
    950.0    -1.082       2.837865     0.051    0.00       1.409
    900.0    -4.862       2.017980     0.053    0.00       1.532
    850.0    -8.417       1.349042     0.056    0.00       1.547
    800.0   -12.078       0.849148     0.057    0.00       1.632
    750.0   -15.855       0.439302     0.059    0.00       1.623
    700.0   -19.830       0.228620     0.060    0.00       1.549
    650.0   -24.295       0.126608     0.061    0.00       1.439
    600.0   -29.207       0.064757     0.063    0.00       1.289
    550.0   -34.592       0.025565     0.066    0.00       1.006
    500.0   -40.627       0.019668     0.069    0.00       0.911
    450.0   -47.292       0.016698     0.073    0.00       0.912
    400.0   -54.608       0.014236     0.077    0.00       0.832
    350.0   -62.694       0.013437     0.085    0.00       0.811
    300.0   -71.281       0.004488     0.096    0.00       0.543
    250.0   -74.959       0.003056     0.117    0.00       0.458
    200.0   -73.582       0.001000     0.153    0.00       0.305
    150.0   -74.136       0.001000     0.202    0.00       0.187
    100.0   -72.269       0.001000     0.405    0.00       0.038
     80.0   -68.794       0.001000     0.755    0.00      -0.005
     60.0   -61.043       0.001000     2.042    0.00      -0.015
     40.0   -50.753       0.001000     5.238    0.00      -0.028
     30.0   -42.485       0.001000     8.440    0.00      -0.038
     25.0   -26.080       0.001000    10.124    0.00      -0.059
