  N levels =   24          CBMF=    19.814     SST=    8.90 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     5.892       3.719152     0.048    0.00       0.996
    950.0     1.804       3.535393     0.051    0.00       1.323
    900.0    -1.928       2.675428     0.053    0.00       1.376
    850.0    -5.378       1.839557     0.056    0.00       1.464
    800.0    -8.857       1.181182     0.057    0.00       1.592
    750.0   -12.449       0.693798     0.059    0.00       1.571
    700.0   -16.332       0.399860     0.060    0.00       1.425
    650.0   -20.671       0.240360     0.061    0.00       1.259
    600.0   -25.492       0.143584     0.063    0.00       1.049
    550.0   -30.859       0.080933     0.066    0.00       0.824
    500.0   -36.911       0.065486     0.069    0.00       0.705
    450.0   -43.734       0.070060     0.073    0.00       0.701
    400.0   -51.128       0.046452     0.077    0.00       0.538
    350.0   -59.246       0.018888     0.085    0.00       0.464
    300.0   -68.053       0.007226     0.096    0.00       0.200
    250.0   -74.023       0.003530     0.117    0.00       0.068
    200.0   -72.572       0.001000     0.153    0.00       0.002
    150.0   -73.682       0.001000     0.202    0.00       0.004
    100.0   -72.903       0.001000     0.405    0.00      -0.002
     80.0   -70.366       0.001000     0.755    0.00      -0.019
     60.0   -63.870       0.001000     2.042    0.00      -0.062
     40.0   -55.225       0.001000     5.238    0.00      -0.120
     30.0   -48.804       0.001000     8.440    0.00      -0.162
     25.0   -37.499       0.001000    10.124    0.00      -0.237
