  N levels =   24          CBMF=    12.818     SST=   16.82 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    14.094       7.128868     0.048    0.00       1.261
    950.0     9.957       6.919653     0.051    0.00       1.338
    900.0     7.040       5.041091     0.053    0.00       1.282
    850.0     3.747       3.812656     0.056    0.00       1.219
    800.0     0.464       2.781189     0.057    0.00       1.288
    750.0    -2.958       1.856760     0.059    0.00       1.383
    700.0    -6.119       1.108825     0.060    0.00       1.457
    650.0    -9.671       0.656190     0.061    0.00       1.411
    600.0   -13.792       0.398300     0.063    0.00       1.284
    550.0   -18.711       0.262828     0.066    0.00       1.119
    500.0   -24.528       0.185500     0.069    0.00       0.980
    450.0   -31.164       0.128512     0.073    0.00       0.949
    400.0   -38.561       0.087066     0.077    0.00       0.936
    350.0   -46.819       0.051562     0.085    0.00       0.820
    300.0   -56.187       0.027810     0.096    0.00       0.689
    250.0   -66.823       0.010326     0.117    0.00       0.393
    200.0   -67.139       0.001000     0.153    0.00       0.072
    150.0   -69.844       0.001000     0.202    0.00      -0.066
    100.0   -71.104       0.001000     0.405    0.00      -0.041
     80.0   -70.868       0.001000     0.755    0.00      -0.046
     60.0   -68.086       0.001000     2.042    0.00      -0.101
     40.0   -64.530       0.001000     5.238    0.00      -0.172
     30.0   -63.823       0.001000     8.440    0.00      -0.187
     25.0   -66.541       0.001000    10.124    0.00      -0.132
