  N levels =   24          CBMF=    13.358     SST=   17.12 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    14.431       7.240617     0.048    0.00       1.169
    950.0    10.291       7.032917     0.051    0.00       1.240
    900.0     7.291       5.255482     0.053    0.00       1.222
    850.0     3.889       4.036867     0.056    0.00       1.201
    800.0     0.517       2.850904     0.057    0.00       1.308
    750.0    -2.880       1.939859     0.059    0.00       1.449
    700.0    -6.135       1.168345     0.060    0.00       1.547
    650.0    -9.611       0.654725     0.061    0.00       1.498
    600.0   -13.494       0.356842     0.063    0.00       1.341
    550.0   -18.035       0.217354     0.066    0.00       1.136
    500.0   -23.527       0.190300     0.069    0.00       0.956
    450.0   -30.198       0.219939     0.073    0.00       0.882
    400.0   -37.944       0.187478     0.077    0.00       0.844
    350.0   -46.409       0.091617     0.085    0.00       0.670
    300.0   -55.788       0.038158     0.096    0.00       0.562
    250.0   -66.193       0.011349     0.117    0.00       0.151
    200.0   -62.281       0.001000     0.153    0.00      -0.005
    150.0   -63.809       0.001000     0.202    0.00      -0.013
    100.0   -65.872       0.001000     0.405    0.00      -0.010
     80.0   -66.603       0.001000     0.755    0.00      -0.010
     60.0   -65.470       0.001000     2.042    0.00      -0.011
     40.0   -64.933       0.001000     5.238    0.00      -0.012
     30.0   -67.682       0.001000     8.440    0.00      -0.008
     25.0   -77.306       0.001000    10.124    0.00       0.007
