  N levels =   24          CBMF=    19.469     SST=    8.33 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     5.265       3.544601     0.048    0.00       1.099
    950.0     1.182       3.365391     0.051    0.00       1.426
    900.0    -2.531       2.517986     0.053    0.00       1.437
    850.0    -5.970       1.715214     0.056    0.00       1.500
    800.0    -9.488       1.120938     0.057    0.00       1.611
    750.0   -13.186       0.696410     0.059    0.00       1.582
    700.0   -17.199       0.406094     0.060    0.00       1.448
    650.0   -21.583       0.212017     0.061    0.00       1.285
    600.0   -26.401       0.108347     0.063    0.00       1.086
    550.0   -31.813       0.062498     0.066    0.00       0.885
    500.0   -37.924       0.048016     0.069    0.00       0.784
    450.0   -44.608       0.037768     0.073    0.00       0.771
    400.0   -51.889       0.022913     0.077    0.00       0.632
    350.0   -59.941       0.015842     0.085    0.00       0.516
    300.0   -68.783       0.006419     0.096    0.00       0.266
    250.0   -74.037       0.003528     0.117    0.00       0.104
    200.0   -72.087       0.001000     0.153    0.00       0.033
    150.0   -72.811       0.001000     0.202    0.00      -0.002
    100.0   -71.361       0.001000     0.405    0.00      -0.012
     80.0   -68.052       0.001000     0.755    0.00      -0.034
     60.0   -60.305       0.001000     2.042    0.00      -0.086
     40.0   -50.114       0.001000     5.238    0.00      -0.154
     30.0   -42.059       0.001000     8.440    0.00      -0.207
     25.0   -26.161       0.001000    10.124    0.00      -0.313
