  N levels =   24          CBMF=    21.314     SST=    7.29 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.065       3.202174     0.048    0.00       1.389
    950.0    -0.019       3.030529     0.051    0.00       1.556
    900.0    -3.870       2.229705     0.053    0.00       1.609
    850.0    -7.431       1.532358     0.056    0.00       1.579
    800.0   -11.050       0.969409     0.057    0.00       1.636
    750.0   -14.752       0.496128     0.059    0.00       1.608
    700.0   -18.672       0.273681     0.060    0.00       1.536
    650.0   -23.125       0.130234     0.061    0.00       1.428
    600.0   -27.952       0.071353     0.063    0.00       1.292
    550.0   -33.304       0.029433     0.066    0.00       1.122
    500.0   -39.295       0.021286     0.069    0.00       1.055
    450.0   -45.949       0.019503     0.073    0.00       1.096
    400.0   -53.288       0.017207     0.077    0.00       1.028
    350.0   -61.455       0.015992     0.085    0.00       0.934
    300.0   -70.256       0.005223     0.096    0.00       0.634
    250.0   -74.319       0.003377     0.117    0.00       0.443
    200.0   -72.353       0.001000     0.153    0.00       0.251
    150.0   -72.802       0.001000     0.202    0.00       0.083
    100.0   -71.151       0.001000     0.405    0.00      -0.009
     80.0   -67.867       0.001000     0.755    0.00      -0.013
     60.0   -60.345       0.001000     2.042    0.00      -0.032
     40.0   -50.268       0.001000     5.238    0.00      -0.057
     30.0   -42.207       0.001000     8.440    0.00      -0.077
     25.0   -26.149       0.001000    10.124    0.00      -0.117
