 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.065                  3.202                  0.693              
   950.000                 -0.019                  3.031                  0.867              
   900.000                 -3.870                  2.230                  0.759              
   850.000                 -7.431                  1.532                  0.696              
   800.000                -11.050                  0.969                  0.601              
   750.000                -14.752                  0.496                  0.487              
   700.000                -18.672                  0.274                  0.398              
   650.000                -23.125                  0.130                  0.333              
   600.000                -27.952                  0.071                  0.289              
   550.000                -33.304                  0.029                  0.266              
   500.000                -39.295                  0.021                  0.288              
   450.000                -45.949                  0.020                  0.387              
   400.000                -53.288                  0.017                  0.531              
   350.000                -61.455                  0.016                  0.646              
   300.000                -70.256                  0.005                  0.783              
   250.000                -74.319                  0.003                  0.884              
   200.000                -72.353                  0.001                  0.361              
   150.000                -72.802                  0.001                  0.242              
   100.000                -71.151                  0.001                  0.102              
    80.000                -67.867                  0.001                  0.029              
    60.000                -60.345                  0.001                  0.009              
    40.000                -50.268                  0.001                  0.002              
    30.000                -42.207                  0.001                  0.001              
    25.000                -26.149                  0.001                  0.000              
