 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.613                  3.338                  0.635              
   950.000                  0.525                  3.164                  0.803              
   900.000                 -3.324                  2.357                  0.741              
   850.000                 -6.887                  1.632                  0.660              
   800.000                -10.490                  1.030                  0.545              
   750.000                -14.155                  0.518                  0.391              
   700.000                -18.038                  0.272                  0.276              
   650.000                -22.439                  0.120                  0.202              
   600.000                -27.208                  0.073                  0.162              
   550.000                -32.586                  0.039                  0.138              
   500.000                -38.572                  0.020                  0.164              
   450.000                -45.219                  0.020                  0.290              
   400.000                -52.592                  0.022                  0.511              
   350.000                -60.805                  0.017                  0.758              
   300.000                -69.724                  0.006                  0.994              
   250.000                -74.291                  0.003                  1.003              
   200.000                -73.107                  0.001                  0.180              
   150.000                -74.139                  0.001                  0.154              
   100.000                -73.187                  0.001                  0.090              
    80.000                -70.593                  0.001                  0.050              
    60.000                -64.142                  0.001                  0.016              
    40.000                -55.486                  0.001                  0.004              
    30.000                -48.994                  0.001                  0.001              
    25.000                -37.490                  0.001                  0.000              
