 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.628                  3.349                  0.637              
   950.000                  0.542                  3.176                  0.804              
   900.000                 -3.271                  2.370                  0.741              
   850.000                 -6.802                  1.626                  0.660              
   800.000                -10.406                  1.033                  0.545              
   750.000                -14.110                  0.540                  0.392              
   700.000                -18.020                  0.262                  0.278              
   650.000                -22.406                  0.123                  0.204              
   600.000                -27.216                  0.062                  0.164              
   550.000                -32.627                  0.030                  0.139              
   500.000                -38.689                  0.022                  0.165              
   450.000                -45.354                  0.018                  0.291              
   400.000                -52.628                  0.013                  0.512              
   350.000                -60.712                  0.011                  0.754              
   300.000                -69.717                  0.006                  0.989              
   250.000                -74.292                  0.003                  1.004              
   200.000                -73.106                  0.001                  0.183              
   150.000                -74.138                  0.001                  0.153              
   100.000                -73.186                  0.001                  0.089              
    80.000                -70.592                  0.001                  0.050              
    60.000                -64.141                  0.001                  0.016              
    40.000                -55.485                  0.001                  0.003              
    30.000                -48.994                  0.001                  0.001              
    25.000                -37.490                  0.001                  0.000              
