  N levels =   24          CBMF=    12.685     SST=   18.09 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    15.287       7.929615     0.048    0.00       1.695
    950.0    11.142       7.710239     0.051    0.00       1.748
    900.0     8.399       5.675915     0.053    0.00       1.665
    850.0     5.176       4.410377     0.056    0.00       1.497
    800.0     1.938       3.296390     0.057    0.00       1.479
    750.0    -1.405       2.310928     0.059    0.00       1.492
    700.0    -4.548       1.461714     0.060    0.00       1.533
    650.0    -8.017       0.880685     0.061    0.00       1.516
    600.0   -11.979       0.520974     0.063    0.00       1.444
    550.0   -16.640       0.321355     0.066    0.00       1.306
    500.0   -22.196       0.229461     0.069    0.00       1.213
    450.0   -28.765       0.208027     0.073    0.00       1.273
    400.0   -36.232       0.149122     0.077    0.00       1.247
    350.0   -44.477       0.069520     0.085    0.00       1.214
    300.0   -53.897       0.039780     0.096    0.00       0.907
    250.0   -64.685       0.013878     0.117    0.00       0.711
    200.0   -69.261       0.001443     0.153    0.00       0.236
    150.0   -70.189       0.001000     0.202    0.00       0.018
    100.0   -70.546       0.001000     0.405    0.00      -0.052
     80.0   -68.721       0.001000     0.755    0.00      -0.089
     60.0   -61.679       0.001000     2.042    0.00      -0.229
     40.0   -51.180       0.001000     5.238    0.00      -0.439
     30.0   -42.579       0.001000     8.440    0.00      -0.611
     25.0   -26.451       0.001000    10.124    0.00      -0.934
