  N levels =   24          CBMF=     9.759     SST=   29.68 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    27.179      18.066036     0.048    0.00       1.964
    950.0    22.934      17.794104     0.051    0.00       1.028
    900.0    21.267      14.411871     0.053    0.00       1.769
    850.0    18.702      12.385390     0.056    0.00       1.674
    800.0    16.303      10.681107     0.057    0.00       1.811
    750.0    13.681       9.226683     0.059    0.00       1.857
    700.0    10.861       7.866491     0.060    0.00       1.885
    650.0     7.829       6.517280     0.061    0.00       1.897
    600.0     4.557       5.144114     0.063    0.00       1.900
    550.0     0.984       3.699844     0.066    0.00       1.919
    500.0    -3.401       2.601075     0.069    0.00       1.975
    450.0    -7.727       1.695910     0.073    0.00       2.067
    400.0   -13.147       1.159721     0.077    0.00       2.190
    350.0   -20.324       0.957849     0.085    0.00       2.408
    300.0   -28.300       0.287560     0.096    0.00       2.405
    250.0   -38.765       0.173000     0.117    0.00       2.200
    200.0   -51.720       0.081907     0.153    0.00       1.796
    150.0   -67.627       0.015514     0.202    0.00       1.218
    100.0   -69.204       0.001000     0.405    0.00       0.193
     80.0   -61.825       0.001000     0.755    0.00      -0.113
     60.0   -53.504       0.001000     2.042    0.00      -0.196
     40.0   -44.682       0.001000     5.238    0.00      -0.285
     30.0   -38.448       0.001000     8.440    0.00      -0.347
     25.0   -27.048       0.001000    10.124    0.00      -0.461
