 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 10.223                  5.310                  0.735              
   950.000                  6.116                  5.126                  0.916              
   900.000                  2.819                  3.791                  0.757              
   850.000                 -0.680                  2.903                  0.697              
   800.000                 -3.900                  1.958                  0.620              
   750.000                 -7.195                  1.182                  0.528              
   700.000                -10.687                  0.730                  0.451              
   650.000                -14.793                  0.439                  0.389              
   600.000                -19.376                  0.260                  0.343              
   550.000                -24.675                  0.165                  0.323              
   500.000                -30.746                  0.112                  0.345              
   450.000                -37.467                  0.076                  0.418              
   400.000                -44.859                  0.049                  0.483              
   350.000                -53.080                  0.025                  0.583              
   300.000                -62.362                  0.017                  0.705              
   250.000                -71.230                  0.005                  0.934              
   200.000                -68.782                  0.001                  0.548              
   150.000                -69.109                  0.001                  0.154              
   100.000                -67.813                  0.001                  0.054              
    80.000                -64.876                  0.001                  0.034              
    60.000                -57.617                  0.001                  0.012              
    40.000                -48.058                  0.001                  0.004              
    30.000                -40.758                  0.001                  0.002              
    25.000                -26.520                  0.001                  0.000              
