 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  9.971                  5.145                  0.702              
   950.000                  5.859                  4.973                  0.880              
   900.000                  2.420                  3.787                  0.734              
   850.000                 -1.240                  2.973                  0.673              
   800.000                 -4.580                  1.918                  0.589              
   750.000                 -7.835                  1.075                  0.470              
   700.000                -11.439                  0.569                  0.365              
   650.000                -15.383                  0.281                  0.286              
   600.000                -19.804                  0.138                  0.241              
   550.000                -24.862                  0.080                  0.236              
   500.000                -30.731                  0.084                  0.287              
   450.000                -37.542                  0.160                  0.425              
   400.000                -45.175                  0.181                  0.623              
   350.000                -53.608                  0.047                  0.799              
   300.000                -62.803                  0.015                  1.006              
   250.000                -71.554                  0.005                  1.014              
   200.000                -69.397                  0.001                  0.182              
   150.000                -71.007                  0.001                  0.116              
   100.000                -70.928                  0.001                  0.083              
    80.000                -68.745                  0.001                  0.056              
    60.000                -62.376                  0.001                  0.022              
    40.000                -53.928                  0.001                  0.007              
    30.000                -47.950                  0.001                  0.003              
    25.000                -37.719                  0.001                  0.001              
