 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 19.712                 11.051                  0.781              
   950.000                 15.526                 10.815                  0.966              
   900.000                 13.329                  8.223                  0.805              
   850.000                 10.469                  6.658                  0.760              
   800.000                  7.638                  5.226                  0.701              
   750.000                  4.698                  4.005                  0.652              
   700.000                  1.422                  3.120                  0.618              
   650.000                 -2.324                  2.288                  0.587              
   600.000                 -5.834                  1.537                  0.545              
   550.000                 -9.905                  1.067                  0.508              
   500.000                -14.882                  0.880                  0.491              
   450.000                -20.853                  0.591                  0.479              
   400.000                -27.703                  0.261                  0.419              
   350.000                -35.746                  0.160                  0.376              
   300.000                -45.105                  0.094                  0.367              
   250.000                -56.049                  0.045                  0.592              
   200.000                -68.552                  0.010                  0.878              
   150.000                -68.877                  0.001                  0.614              
   100.000                -66.659                  0.001                  0.137              
    80.000                -63.267                  0.001                  0.036              
    60.000                -55.828                  0.001                  0.014              
    40.000                -46.270                  0.001                  0.005              
    30.000                -39.415                  0.001                  0.002              
    25.000                -26.803                  0.001                  0.001              
