 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.976                  2.987                  0.624              
   950.000                 -1.121                  2.828                  0.796              
   900.000                 -4.907                  2.008                  0.730              
   850.000                 -8.465                  1.343                  0.635              
   800.000                -12.126                  0.845                  0.524              
   750.000                -15.900                  0.441                  0.384              
   700.000                -19.888                  0.229                  0.270              
   650.000                -24.353                  0.126                  0.203              
   600.000                -29.260                  0.065                  0.167              
   550.000                -34.642                  0.025                  0.133              
   500.000                -40.675                  0.019                  0.170              
   450.000                -47.338                  0.016                  0.280              
   400.000                -54.653                  0.014                  0.497              
   350.000                -62.738                  0.013                  0.955              
   300.000                -71.323                  0.004                  1.000              
   250.000                -74.967                  0.003                  1.000              
   200.000                -73.595                  0.001                  0.208              
   150.000                -74.150                  0.001                  0.168              
   100.000                -72.281                  0.001                  0.089              
    80.000                -68.806                  0.001                  0.045              
    60.000                -61.054                  0.001                  0.013              
    40.000                -50.763                  0.001                  0.003              
    30.000                -42.491                  0.001                  0.001              
    25.000                -26.079                  0.001                  0.000              
