  N levels =   24          CBMF=    21.542     SST=    6.48 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.000       2.991834     0.048    0.00       0.878
    950.0    -1.098       2.832138     0.051    0.00       1.400
    900.0    -4.882       2.009572     0.053    0.00       1.428
    850.0    -8.438       1.342485     0.056    0.00       1.509
    800.0   -12.092       0.845511     0.057    0.00       1.611
    750.0   -15.862       0.468050     0.059    0.00       1.586
    700.0   -19.900       0.246664     0.060    0.00       1.478
    650.0   -24.367       0.121477     0.061    0.00       1.327
    600.0   -29.239       0.057254     0.063    0.00       1.135
    550.0   -34.607       0.024999     0.066    0.00       0.741
    500.0   -40.647       0.019200     0.069    0.00       0.577
    450.0   -47.313       0.016248     0.073    0.00       0.520
    400.0   -54.629       0.013869     0.077    0.00       0.393
    350.0   -62.718       0.013403     0.085    0.00       0.373
    300.0   -71.299       0.004458     0.096    0.00       0.084
    250.0   -74.960       0.003056     0.117    0.00       0.031
    200.0   -73.586       0.001000     0.153    0.00       0.011
    150.0   -74.141       0.001000     0.202    0.00       0.002
    100.0   -72.274       0.001000     0.405    0.00      -0.002
     80.0   -68.799       0.001000     0.755    0.00      -0.009
     60.0   -61.048       0.001000     2.042    0.00      -0.024
     40.0   -50.757       0.001000     5.238    0.00      -0.044
     30.0   -42.487       0.001000     8.440    0.00      -0.061
     25.0   -26.080       0.001000    10.124    0.00      -0.095
