 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.589                  3.153                  0.718              
   950.000                 -0.509                  2.995                  0.892              
   900.000                 -4.244                  2.154                  0.781              
   850.000                 -7.776                  1.443                  0.732              
   800.000                -11.390                  0.903                  0.661              
   750.000                -15.141                  0.502                  0.573              
   700.000                -19.138                  0.263                  0.506              
   650.000                -23.568                  0.140                  0.460              
   600.000                -28.451                  0.070                  0.430              
   550.000                -33.800                  0.029                  0.410              
   500.000                -39.820                  0.021                  0.424              
   450.000                -46.489                  0.018                  0.492              
   400.000                -53.807                  0.016                  0.599              
   350.000                -61.902                  0.015                  0.710              
   300.000                -70.613                  0.005                  0.778              
   250.000                -74.529                  0.003                  0.805              
   200.000                -72.702                  0.001                  0.413              
   150.000                -73.186                  0.001                  0.356              
   100.000                -71.478                  0.001                  0.209              
    80.000                -68.170                  0.001                  0.031              
    60.000                -60.564                  0.001                  0.007              
    40.000                -50.436                  0.001                  0.002              
    30.000                -42.302                  0.001                  0.001              
    25.000                -26.125                  0.001                  0.000              
