  N levels =   24          CBMF=    20.940     SST=    7.00 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.589       3.153109     0.048    0.00       1.542
    950.0    -0.509       2.994990     0.051    0.00       1.082
    900.0    -4.244       2.153887     0.053    0.00       1.471
    850.0    -7.776       1.442564     0.056    0.00       1.446
    800.0   -11.390       0.903200     0.057    0.00       1.558
    750.0   -15.141       0.501789     0.059    0.00       1.592
    700.0   -19.138       0.262975     0.060    0.00       1.594
    650.0   -23.568       0.139924     0.061    0.00       1.567
    600.0   -28.451       0.069747     0.063    0.00       1.512
    550.0   -33.800       0.028552     0.066    0.00       1.416
    500.0   -39.820       0.021017     0.069    0.00       1.405
    450.0   -46.489       0.018486     0.073    0.00       1.477
    400.0   -53.807       0.015793     0.077    0.00       1.461
    350.0   -61.902       0.014859     0.085    0.00       1.406
    300.0   -70.613       0.004945     0.096    0.00       1.222
    250.0   -74.529       0.003268     0.117    0.00       1.012
    200.0   -72.702       0.001000     0.153    0.00       0.775
    150.0   -73.186       0.001000     0.202    0.00       0.419
    100.0   -71.478       0.001000     0.405    0.00       0.085
     80.0   -68.170       0.001000     0.755    0.00      -0.001
     60.0   -60.564       0.001000     2.042    0.00      -0.021
     40.0   -50.436       0.001000     5.238    0.00      -0.038
     30.0   -42.302       0.001000     8.440    0.00      -0.051
     25.0   -26.125       0.001000    10.124    0.00      -0.078
