  N levels =   24          CBMF=     9.957     SST=   25.21 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    22.492      13.412306     0.048    0.00       1.962
    950.0    18.283      13.168748     0.051    0.00       1.184
    900.0    16.365      10.231500     0.053    0.00       1.779
    850.0    13.701       8.455677     0.056    0.00       1.651
    800.0    11.105       6.771683     0.057    0.00       1.736
    750.0     8.429       5.429466     0.059    0.00       1.761
    700.0     5.318       4.431618     0.060    0.00       1.778
    650.0     1.798       3.619520     0.061    0.00       1.792
    600.0    -2.220       2.810576     0.063    0.00       1.803
    550.0    -6.063       2.028808     0.066    0.00       1.837
    500.0   -10.584       1.475007     0.069    0.00       1.937
    450.0   -15.955       0.914701     0.073    0.00       2.083
    400.0   -22.299       0.469784     0.077    0.00       2.149
    350.0   -29.864       0.214467     0.085    0.00       2.251
    300.0   -38.968       0.116008     0.096    0.00       2.084
    250.0   -49.818       0.058451     0.117    0.00       2.061
    200.0   -62.918       0.022829     0.153    0.00       1.535
    150.0   -69.958       0.001784     0.202    0.00       0.967
    100.0   -65.899       0.001000     0.405    0.00       0.161
     80.0   -61.215       0.001000     0.755    0.00      -0.080
     60.0   -53.990       0.001000     2.042    0.00      -0.128
     40.0   -45.122       0.001000     5.238    0.00      -0.187
     30.0   -38.770       0.001000     8.440    0.00      -0.229
     25.0   -27.016       0.001000    10.124    0.00      -0.307
