  N levels =   24          CBMF=    17.834     SST=   10.12 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     7.316       4.241741     0.048    0.00       1.366
    950.0     3.229       4.056030     0.051    0.00       1.593
    900.0    -0.329       3.206643     0.053    0.00       1.544
    850.0    -3.701       2.258256     0.056    0.00       1.519
    800.0    -7.167       1.507543     0.057    0.00       1.594
    750.0   -10.787       0.897758     0.059    0.00       1.599
    700.0   -14.604       0.484374     0.060    0.00       1.534
    650.0   -18.891       0.256161     0.061    0.00       1.407
    600.0   -23.726       0.137409     0.063    0.00       1.237
    550.0   -29.143       0.078027     0.066    0.00       1.056
    500.0   -35.125       0.046899     0.069    0.00       0.974
    450.0   -41.680       0.029320     0.073    0.00       1.003
    400.0   -48.934       0.019121     0.077    0.00       0.933
    350.0   -57.073       0.015010     0.085    0.00       0.793
    300.0   -66.143       0.009347     0.096    0.00       0.559
    250.0   -73.180       0.004028     0.117    0.00       0.264
    200.0   -70.166       0.001000     0.153    0.00       0.080
    150.0   -70.825       0.001000     0.202    0.00       0.003
    100.0   -69.640       0.001000     0.405    0.00      -0.023
     80.0   -66.532       0.001000     0.755    0.00      -0.044
     60.0   -59.047       0.001000     2.042    0.00      -0.094
     40.0   -49.173       0.001000     5.238    0.00      -0.160
     30.0   -41.477       0.001000     8.440    0.00      -0.211
     25.0   -26.329       0.001000    10.124    0.00      -0.312
