  N levels =   24          CBMF=    21.622     SST=    6.45 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.967       2.983693     0.048    0.00       1.118
    950.0    -1.131       2.823899     0.051    0.00       1.422
    900.0    -4.917       2.008821     0.053    0.00       1.521
    850.0    -8.471       1.342993     0.056    0.00       1.547
    800.0   -12.130       0.852207     0.057    0.00       1.630
    750.0   -15.928       0.462422     0.059    0.00       1.615
    700.0   -19.955       0.216896     0.060    0.00       1.539
    650.0   -24.358       0.108796     0.061    0.00       1.424
    600.0   -29.237       0.059923     0.063    0.00       1.269
    550.0   -34.641       0.024754     0.066    0.00       0.955
    500.0   -40.681       0.019119     0.069    0.00       0.845
    450.0   -47.347       0.016170     0.073    0.00       0.829
    400.0   -54.663       0.013841     0.077    0.00       0.747
    350.0   -62.749       0.013003     0.085    0.00       0.726
    300.0   -71.334       0.004451     0.096    0.00       0.470
    250.0   -74.971       0.003051     0.117    0.00       0.361
    200.0   -73.600       0.001000     0.153    0.00       0.251
    150.0   -74.155       0.001000     0.202    0.00       0.143
    100.0   -72.286       0.001000     0.405    0.00       0.025
     80.0   -68.810       0.001000     0.755    0.00      -0.004
     60.0   -61.058       0.001000     2.042    0.00      -0.013
     40.0   -50.766       0.001000     5.238    0.00      -0.024
     30.0   -42.493       0.001000     8.440    0.00      -0.034
     25.0   -26.078       0.001000    10.124    0.00      -0.053
