  N levels =   24          CBMF=    21.388     SST=    6.56 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.096       3.016587     0.048    0.00       1.040
    950.0    -1.002       2.857539     0.051    0.00       1.467
    900.0    -4.773       2.032708     0.053    0.00       1.477
    850.0    -8.320       1.351349     0.056    0.00       1.523
    800.0   -11.957       0.851526     0.057    0.00       1.611
    750.0   -15.744       0.484524     0.059    0.00       1.593
    700.0   -19.794       0.248581     0.060    0.00       1.501
    650.0   -24.241       0.120413     0.061    0.00       1.358
    600.0   -29.105       0.055645     0.063    0.00       1.174
    550.0   -34.474       0.025738     0.066    0.00       0.843
    500.0   -40.517       0.019916     0.069    0.00       0.702
    450.0   -47.182       0.016962     0.073    0.00       0.676
    400.0   -54.496       0.014461     0.077    0.00       0.560
    350.0   -62.585       0.013638     0.085    0.00       0.509
    300.0   -71.187       0.004551     0.096    0.00       0.222
    250.0   -74.914       0.003078     0.117    0.00       0.105
    200.0   -73.498       0.001000     0.153    0.00       0.035
    150.0   -74.042       0.001000     0.202    0.00       0.012
    100.0   -72.197       0.001000     0.405    0.00      -0.002
     80.0   -68.748       0.001000     0.755    0.00      -0.009
     60.0   -61.006       0.001000     2.042    0.00      -0.024
     40.0   -50.726       0.001000     5.238    0.00      -0.045
     30.0   -42.467       0.001000     8.440    0.00      -0.061
     25.0   -26.085       0.001000    10.124    0.00      -0.095
