  N levels =   24          CBMF=    21.521     SST=    6.51 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.034       3.000133     0.048    0.00       1.335
    950.0    -1.064       2.840672     0.051    0.00       1.185
    900.0    -4.844       2.018559     0.053    0.00       1.471
    850.0    -8.393       1.345912     0.056    0.00       1.472
    800.0   -12.038       0.851355     0.057    0.00       1.575
    750.0   -15.827       0.486311     0.059    0.00       1.594
    700.0   -19.896       0.239717     0.060    0.00       1.563
    650.0   -24.318       0.111475     0.061    0.00       1.505
    600.0   -29.167       0.054786     0.063    0.00       1.411
    550.0   -34.550       0.024970     0.066    0.00       1.207
    500.0   -40.595       0.019246     0.069    0.00       1.152
    450.0   -47.262       0.016328     0.073    0.00       1.190
    400.0   -54.580       0.013960     0.077    0.00       1.158
    350.0   -62.671       0.013479     0.085    0.00       1.066
    300.0   -71.260       0.004486     0.096    0.00       0.910
    250.0   -74.946       0.003063     0.117    0.00       0.745
    200.0   -73.567       0.001000     0.153    0.00       0.569
    150.0   -74.123       0.001000     0.202    0.00       0.307
    100.0   -72.258       0.001000     0.405    0.00       0.061
     80.0   -68.785       0.001000     0.755    0.00      -0.001
     60.0   -61.035       0.001000     2.042    0.00      -0.015
     40.0   -50.747       0.001000     5.238    0.00      -0.028
     30.0   -42.481       0.001000     8.440    0.00      -0.038
     25.0   -26.081       0.001000    10.124    0.00      -0.059
