 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.747                  3.199                  0.630              
   950.000                 -0.353                  3.039                  0.797              
   900.000                 -4.090                  2.199                  0.749              
   850.000                 -7.624                  1.488                  0.666              
   800.000                -11.222                  0.941                  0.557              
   750.000                -14.965                  0.523                  0.414              
   700.000                -18.956                  0.253                  0.309              
   650.000                -23.323                  0.138                  0.246              
   600.000                -28.224                  0.073                  0.222              
   550.000                -33.559                  0.030                  0.210              
   500.000                -39.569                  0.022                  0.256              
   450.000                -46.253                  0.019                  0.399              
   400.000                -53.581                  0.016                  0.666              
   350.000                -61.681                  0.015                  0.897              
   300.000                -70.495                  0.005                  1.000              
   250.000                -74.603                  0.003                  0.999              
   200.000                -73.173                  0.001                  0.191              
   150.000                -73.903                  0.001                  0.167              
   100.000                -72.263                  0.001                  0.098              
    80.000                -68.845                  0.001                  0.057              
    60.000                -60.982                  0.001                  0.019              
    40.000                -50.634                  0.001                  0.005              
    30.000                -42.380                  0.001                  0.002              
    25.000                -26.065                  0.001                  0.000              
