 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.412                  3.103                  0.641              
   950.000                 -0.685                  2.945                  0.810              
   900.000                 -4.431                  2.110                  0.738              
   850.000                 -7.965                  1.408                  0.661              
   800.000                -11.594                  0.886                  0.549              
   750.000                -15.368                  0.478                  0.403              
   700.000                -19.344                  0.246                  0.292              
   650.000                -23.782                  0.135                  0.224              
   600.000                -28.678                  0.071                  0.190              
   550.000                -34.046                  0.027                  0.174              
   500.000                -40.072                  0.020                  0.217              
   450.000                -46.746                  0.017                  0.362              
   400.000                -54.072                  0.015                  0.596              
   350.000                -62.180                  0.014                  0.864              
   300.000                -70.801                  0.005                  1.017              
   250.000                -74.700                  0.003                  1.000              
   200.000                -73.052                  0.001                  0.173              
   150.000                -73.574                  0.001                  0.140              
   100.000                -71.789                  0.001                  0.079              
    80.000                -68.405                  0.001                  0.043              
    60.000                -60.761                  0.001                  0.013              
    40.000                -50.564                  0.001                  0.003              
    30.000                -42.377                  0.001                  0.001              
    25.000                -26.107                  0.001                  0.000              
