 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  6.825                  4.039                  0.658              
   950.000                  2.735                  3.851                  0.830              
   900.000                 -0.931                  2.963                  0.750              
   850.000                 -4.368                  2.085                  0.711              
   800.000                 -7.794                  1.359                  0.608              
   750.000                -11.318                  0.816                  0.486              
   700.000                -15.151                  0.491                  0.398              
   650.000                -19.438                  0.287                  0.360              
   600.000                -24.148                  0.171                  0.358              
   550.000                -29.445                  0.104                  0.382              
   500.000                -35.496                  0.094                  0.475              
   450.000                -42.381                  0.113                  0.682              
   400.000                -49.840                  0.088                  0.985              
   350.000                -58.030                  0.022                  1.006              
   300.000                -66.803                  0.009                  1.014              
   250.000                -73.106                  0.004                  0.997              
   200.000                -72.179                  0.001                  0.241              
   150.000                -73.721                  0.001                  0.159              
   100.000                -73.320                  0.001                  0.105              
    80.000                -71.279                  0.001                  0.073              
    60.000                -64.422                  0.001                  0.032              
    40.000                -53.709                  0.001                  0.010              
    30.000                -44.310                  0.001                  0.004              
    25.000                -26.050                  0.001                  0.001              
