 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  2.977                  2.987                  0.664              
   950.000                 -1.120                  2.827                  0.840              
   900.000                 -4.906                  2.006                  0.746              
   850.000                 -8.464                  1.341                  0.666              
   800.000                -12.124                  0.843                  0.568              
   750.000                -15.894                  0.451                  0.446              
   700.000                -19.901                  0.238                  0.347              
   650.000                -24.372                  0.127                  0.282              
   600.000                -29.272                  0.062                  0.241              
   550.000                -34.643                  0.025                  0.207              
   500.000                -40.677                  0.019                  0.232              
   450.000                -47.340                  0.016                  0.318              
   400.000                -54.654                  0.014                  0.473              
   350.000                -62.738                  0.013                  0.799              
   300.000                -71.324                  0.004                  0.865              
   250.000                -74.967                  0.003                  0.906              
   200.000                -73.595                  0.001                  0.287              
   150.000                -74.150                  0.001                  0.239              
   100.000                -72.282                  0.001                  0.126              
    80.000                -68.806                  0.001                  0.032              
    60.000                -61.055                  0.001                  0.009              
    40.000                -50.763                  0.001                  0.002              
    30.000                -42.491                  0.001                  0.001              
    25.000                -26.079                  0.001                  0.000              
