 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.532                  3.138                  0.673              
   950.000                 -0.566                  2.980                  0.846              
   900.000                 -4.301                  2.143                  0.748              
   850.000                 -7.831                  1.432                  0.677              
   800.000                -11.453                  0.902                  0.574              
   750.000                -15.225                  0.479                  0.447              
   700.000                -19.179                  0.244                  0.349              
   650.000                -23.607                  0.134                  0.282              
   600.000                -28.499                  0.073                  0.242              
   550.000                -33.880                  0.028                  0.219              
   500.000                -39.907                  0.021                  0.246              
   450.000                -46.585                  0.018                  0.358              
   400.000                -53.914                  0.016                  0.523              
   350.000                -62.027                  0.015                  0.717              
   300.000                -70.664                  0.005                  0.872              
   250.000                -74.570                  0.003                  0.956              
   200.000                -72.804                  0.001                  0.319              
   150.000                -73.291                  0.001                  0.154              
   100.000                -71.585                  0.001                  0.059              
    80.000                -68.246                  0.001                  0.032              
    60.000                -60.611                  0.001                  0.010              
    40.000                -50.481                  0.001                  0.002              
    30.000                -42.325                  0.001                  0.001              
    25.000                -26.120                  0.001                  0.000              
