  N levels =   24          CBMF=    20.951     SST=    6.94 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.532       3.137725     0.048    0.00       1.247
    950.0    -0.566       2.979800     0.051    0.00       1.537
    900.0    -4.301       2.143175     0.053    0.00       1.545
    850.0    -7.831       1.432008     0.056    0.00       1.548
    800.0   -11.453       0.901797     0.057    0.00       1.613
    750.0   -15.225       0.478942     0.059    0.00       1.585
    700.0   -19.179       0.244426     0.060    0.00       1.503
    650.0   -23.607       0.133553     0.061    0.00       1.378
    600.0   -28.499       0.073129     0.063    0.00       1.225
    550.0   -33.880       0.027864     0.066    0.00       1.000
    500.0   -39.907       0.020736     0.069    0.00       0.904
    450.0   -46.585       0.018209     0.073    0.00       0.924
    400.0   -53.914       0.015621     0.077    0.00       0.801
    350.0   -62.027       0.014665     0.085    0.00       0.706
    300.0   -70.664       0.004922     0.096    0.00       0.425
    250.0   -74.570       0.003247     0.117    0.00       0.248
    200.0   -72.804       0.001000     0.153    0.00       0.109
    150.0   -73.291       0.001000     0.202    0.00       0.027
    100.0   -71.585       0.001000     0.405    0.00      -0.004
     80.0   -68.246       0.001000     0.755    0.00      -0.012
     60.0   -60.611       0.001000     2.042    0.00      -0.031
     40.0   -50.481       0.001000     5.238    0.00      -0.057
     30.0   -42.325       0.001000     8.440    0.00      -0.077
     25.0   -26.120       0.001000    10.124    0.00      -0.118
