 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  5.143                  3.524                  0.737              
   950.000                  1.061                  3.349                  0.914              
   900.000                 -2.682                  2.535                  0.791              
   850.000                 -6.179                  1.747                  0.750              
   800.000                 -9.770                  1.125                  0.687              
   750.000                -13.487                  0.609                  0.614              
   700.000                -17.383                  0.290                  0.556              
   650.000                -21.736                  0.138                  0.515              
   600.000                -26.604                  0.069                  0.486              
   550.000                -32.049                  0.041                  0.471              
   500.000                -38.073                  0.029                  0.482              
   450.000                -44.661                  0.022                  0.544              
   400.000                -51.888                  0.016                  0.632              
   350.000                -59.957                  0.013                  0.671              
   300.000                -68.877                  0.006                  0.734              
   250.000                -73.894                  0.004                  0.766              
   200.000                -71.497                  0.001                  0.462              
   150.000                -71.860                  0.001                  0.400              
   100.000                -70.330                  0.001                  0.236              
    80.000                -67.171                  0.001                  0.030              
    60.000                -59.775                  0.001                  0.007              
    40.000                -49.852                  0.001                  0.002              
    30.000                -41.934                  0.001                  0.001              
    25.000                -26.216                  0.001                  0.000              
