 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  8.439                  4.563                  0.675              
   950.000                  4.337                  4.393                  0.849              
   900.000                  0.789                  3.304                  0.744              
   850.000                 -2.888                  2.535                  0.723              
   800.000                 -6.277                  1.575                  0.618              
   750.000                 -9.592                  0.853                  0.494              
   700.000                -13.276                  0.451                  0.400              
   650.000                -17.339                  0.235                  0.355              
   600.000                -21.898                  0.134                  0.347              
   550.000                -27.090                  0.097                  0.376              
   500.000                -33.035                  0.070                  0.462              
   450.000                -39.873                  0.139                  0.662              
   400.000                -47.448                  0.125                  0.960              
   350.000                -55.738                  0.027                  1.174              
   300.000                -64.774                  0.012                  1.052              
   250.000                -72.479                  0.004                  0.998              
   200.000                -70.964                  0.001                  0.222              
   150.000                -73.037                  0.001                  0.149              
   100.000                -72.845                  0.001                  0.101              
    80.000                -70.779                  0.001                  0.070              
    60.000                -63.872                  0.001                  0.031              
    40.000                -53.188                  0.001                  0.010              
    30.000                -43.953                  0.001                  0.004              
    25.000                -26.133                  0.001                  0.001              
