 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.970                  3.447                  0.639              
   950.000                  0.882                  3.272                  0.807              
   900.000                 -2.943                  2.456                  0.747              
   850.000                 -6.501                  1.709                  0.671              
   800.000                -10.103                  1.080                  0.552              
   750.000                -13.759                  0.529                  0.400              
   700.000                -17.562                  0.241                  0.283              
   650.000                -21.915                  0.136                  0.216              
   600.000                -26.778                  0.070                  0.181              
   550.000                -32.104                  0.026                  0.171              
   500.000                -38.084                  0.018                  0.211              
   450.000                -44.737                  0.018                  0.373              
   400.000                -52.081                  0.018                  0.647              
   350.000                -60.298                  0.019                  0.768              
   300.000                -69.292                  0.006                  1.007              
   250.000                -74.082                  0.004                  0.999              
   200.000                -72.798                  0.001                  0.174              
   150.000                -73.837                  0.001                  0.149              
   100.000                -72.937                  0.001                  0.092              
    80.000                -70.384                  0.001                  0.053              
    60.000                -63.970                  0.001                  0.017              
    40.000                -55.358                  0.001                  0.004              
    30.000                -48.914                  0.001                  0.002              
    25.000                -37.510                  0.001                  0.000              
