 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  7.274                  4.163                  0.656              
   950.000                  3.179                  3.973                  0.826              
   900.000                 -0.509                  3.078                  0.744              
   850.000                 -3.969                  2.168                  0.685              
   800.000                 -7.373                  1.368                  0.564              
   750.000                -10.817                  0.784                  0.414              
   700.000                -14.603                  0.458                  0.296              
   650.000                -18.843                  0.285                  0.223              
   600.000                -23.596                  0.173                  0.184              
   550.000                -28.890                  0.092                  0.175              
   500.000                -34.877                  0.083                  0.219              
   450.000                -41.770                  0.118                  0.387              
   400.000                -49.269                  0.097                  0.626              
   350.000                -57.459                  0.022                  0.687              
   300.000                -66.362                  0.009                  0.995              
   250.000                -73.409                  0.004                  0.999              
   200.000                -71.633                  0.001                  0.147              
   150.000                -72.853                  0.001                  0.126              
   100.000                -72.805                  0.001                  0.087              
    80.000                -71.172                  0.001                  0.057              
    60.000                -66.087                  0.001                  0.022              
    40.000                -59.204                  0.001                  0.006              
    30.000                -54.679                  0.001                  0.003              
    25.000                -48.188                  0.001                  0.001              
