 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  8.664                  4.669                  0.715              
   950.000                  4.565                  4.506                  0.894              
   900.000                  1.134                  3.380                  0.747              
   850.000                 -2.467                  2.579                  0.690              
   800.000                 -5.867                  1.687                  0.604              
   750.000                 -9.291                  0.966                  0.498              
   700.000                -13.021                  0.517                  0.409              
   650.000                -17.222                  0.269                  0.340              
   600.000                -21.933                  0.139                  0.290              
   550.000                -27.197                  0.074                  0.269              
   500.000                -33.061                  0.042                  0.303              
   450.000                -39.604                  0.028                  0.406              
   400.000                -46.930                  0.022                  0.527              
   350.000                -55.133                  0.019                  0.658              
   300.000                -64.319                  0.013                  0.845              
   250.000                -72.427                  0.005                  1.092              
   200.000                -69.544                  0.001                  0.404              
   150.000                -69.992                  0.001                  0.119              
   100.000                -68.748                  0.001                  0.060              
    80.000                -65.741                  0.001                  0.037              
    60.000                -58.369                  0.001                  0.013              
    40.000                -48.649                  0.001                  0.004              
    30.000                -41.142                  0.001                  0.002              
    25.000                -26.425                  0.001                  0.000              
