  N levels =   24          CBMF=    21.611     SST=    6.45 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.965       2.982016     0.048    0.00       0.860
    950.0    -1.134       2.822254     0.051    0.00       1.415
    900.0    -4.920       2.004675     0.053    0.00       1.436
    850.0    -8.475       1.339421     0.056    0.00       1.512
    800.0   -12.129       0.850302     0.057    0.00       1.608
    750.0   -15.924       0.479655     0.059    0.00       1.587
    700.0   -19.985       0.229504     0.060    0.00       1.486
    650.0   -24.394       0.106025     0.061    0.00       1.340
    600.0   -29.249       0.056536     0.063    0.00       1.140
    550.0   -34.646       0.024717     0.066    0.00       0.720
    500.0   -40.688       0.019124     0.069    0.00       0.563
    450.0   -47.353       0.016160     0.073    0.00       0.502
    400.0   -54.669       0.013830     0.077    0.00       0.391
    350.0   -62.754       0.012977     0.085    0.00       0.363
    300.0   -71.339       0.004448     0.096    0.00       0.083
    250.0   -74.972       0.003050     0.117    0.00       0.026
    200.0   -73.602       0.001000     0.153    0.00       0.013
    150.0   -74.157       0.001000     0.202    0.00       0.002
    100.0   -72.288       0.001000     0.405    0.00      -0.000
     80.0   -68.811       0.001000     0.755    0.00      -0.004
     60.0   -61.059       0.001000     2.042    0.00      -0.013
     40.0   -50.767       0.001000     5.238    0.00      -0.024
     30.0   -42.494       0.001000     8.440    0.00      -0.033
     25.0   -26.078       0.001000    10.124    0.00      -0.054
