 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 22.181                 13.133                  0.787              
   950.000                 17.974                 12.891                  0.971              
   900.000                 16.031                  9.985                  0.817              
   850.000                 13.350                  8.227                  0.779              
   800.000                 10.737                  6.561                  0.729              
   750.000                  8.041                  5.237                  0.688              
   700.000                  4.914                  4.255                  0.655              
   650.000                  1.379                  3.457                  0.621              
   600.000                 -2.647                  2.665                  0.583              
   550.000                 -6.516                  1.906                  0.553              
   500.000                -11.071                  1.373                  0.525              
   450.000                -16.513                  0.902                  0.498              
   400.000                -22.888                  0.418                  0.452              
   350.000                -30.515                  0.194                  0.407              
   300.000                -39.659                  0.109                  0.327              
   250.000                -50.530                  0.054                  0.455              
   200.000                -63.615                  0.020                  0.752              
   150.000                -70.811                  0.002                  0.908              
   100.000                -67.012                  0.001                  0.351              
    80.000                -62.701                  0.001                  0.035              
    60.000                -55.202                  0.001                  0.013              
    40.000                -45.786                  0.001                  0.004              
    30.000                -39.096                  0.001                  0.002              
    25.000                -26.881                  0.001                  0.001              
