  N levels =   24          CBMF=    10.004     SST=   24.90 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    22.181      13.132915     0.048    0.00       2.013
    950.0    17.974      12.890880     0.051    0.00       1.606
    900.0    16.031       9.985083     0.053    0.00       1.942
    850.0    13.350       8.227450     0.056    0.00       1.733
    800.0    10.737       6.560512     0.057    0.00       1.716
    750.0     8.041       5.236787     0.059    0.00       1.678
    700.0     4.914       4.254550     0.060    0.00       1.657
    650.0     1.379       3.457458     0.061    0.00       1.662
    600.0    -2.647       2.664816     0.063    0.00       1.677
    550.0    -6.516       1.905772     0.066    0.00       1.722
    500.0   -11.071       1.372978     0.069    0.00       1.823
    450.0   -16.513       0.902232     0.073    0.00       1.944
    400.0   -22.888       0.417604     0.077    0.00       2.048
    350.0   -30.515       0.193646     0.085    0.00       2.090
    300.0   -39.659       0.109303     0.096    0.00       1.740
    250.0   -50.530       0.053592     0.117    0.00       1.517
    200.0   -63.615       0.020250     0.153    0.00       1.150
    150.0   -70.811       0.001628     0.202    0.00       0.506
    100.0   -67.012       0.001000     0.405    0.00      -0.046
     80.0   -62.701       0.001000     0.755    0.00      -0.105
     60.0   -55.202       0.001000     2.042    0.00      -0.179
     40.0   -45.786       0.001000     5.238    0.00      -0.274
     30.0   -39.096       0.001000     8.440    0.00      -0.341
     25.0   -26.881       0.001000    10.124    0.00      -0.463
