 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 29.136                 20.269                  0.796              
   950.000                 24.870                 19.970                  0.976              
   900.000                 23.254                 16.417                  0.846              
   850.000                 20.689                 14.307                  0.828              
   800.000                 18.327                 12.504                  0.796              
   750.000                 15.811                 10.898                  0.765              
   700.000                 13.145                  9.340                  0.731              
   650.000                 10.268                  7.816                  0.694              
   600.000                  7.052                  6.422                  0.658              
   550.000                  3.493                  4.983                  0.625              
   500.000                 -0.648                  3.503                  0.590              
   450.000                 -5.107                  2.402                  0.559              
   400.000                -10.135                  1.604                  0.537              
   350.000                -16.746                  1.327                  0.454              
   300.000                -23.916                  0.312                  0.377              
   250.000                -34.144                  0.230                  0.344              
   200.000                -46.782                  0.107                  0.336              
   150.000                -63.119                  0.029                  0.737              
   100.000                -72.135                  0.003                  0.879              
    80.000                -61.797                  0.001                  0.068              
    60.000                -52.849                  0.001                  0.011              
    40.000                -44.266                  0.001                  0.004              
    30.000                -38.217                  0.001                  0.002              
    25.000                -27.106                  0.001                  0.001              
