 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.117                  3.022                  0.675              
   950.000                 -0.980                  2.863                  0.850              
   900.000                 -4.749                  2.035                  0.752              
   850.000                 -8.295                  1.353                  0.678              
   800.000                -11.934                  0.851                  0.581              
   750.000                -15.719                  0.476                  0.464              
   700.000                -19.745                  0.252                  0.367              
   650.000                -24.208                  0.128                  0.303              
   600.000                -29.092                  0.062                  0.260              
   550.000                -34.457                  0.026                  0.230              
   500.000                -40.491                  0.020                  0.253              
   450.000                -47.155                  0.017                  0.344              
   400.000                -54.468                  0.015                  0.494              
   350.000                -62.556                  0.014                  0.744              
   300.000                -71.162                  0.005                  0.833              
   250.000                -74.898                  0.003                  0.899              
   200.000                -73.455                  0.001                  0.314              
   150.000                -73.996                  0.001                  0.246              
   100.000                -72.154                  0.001                  0.120              
    80.000                -68.714                  0.001                  0.031              
    60.000                -60.989                  0.001                  0.009              
    40.000                -50.715                  0.001                  0.002              
    30.000                -42.461                  0.001                  0.001              
    25.000                -26.086                  0.001                  0.000              
