 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  6.330                  3.905                  0.659              
   950.000                  2.246                  3.724                  0.831              
   900.000                 -1.390                  2.881                  0.747              
   850.000                 -4.813                  2.005                  0.704              
   800.000                 -8.334                  1.318                  0.589              
   750.000                -11.992                  0.756                  0.452              
   700.000                -15.834                  0.388                  0.348              
   650.000                -20.149                  0.198                  0.291              
   600.000                -25.021                  0.108                  0.268              
   550.000                -30.490                  0.066                  0.275              
   500.000                -36.520                  0.044                  0.339              
   450.000                -43.085                  0.029                  0.535              
   400.000                -50.306                  0.018                  0.802              
   350.000                -58.409                  0.014                  0.930              
   300.000                -67.413                  0.008                  1.025              
   250.000                -73.761                  0.004                  0.999              
   200.000                -71.745                  0.001                  0.187              
   150.000                -72.858                  0.001                  0.146              
   100.000                -71.798                  0.001                  0.094              
    80.000                -68.697                  0.001                  0.058              
    60.000                -60.802                  0.001                  0.021              
    40.000                -50.291                  0.001                  0.006              
    30.000                -42.068                  0.001                  0.002              
    25.000                -26.130                  0.001                  0.001              
