 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 27.407                 18.349                  0.800              
   950.000                 23.155                 18.050                  0.978              
   900.000                 21.500                 14.660                  0.843              
   850.000                 18.925                 12.643                  0.836              
   800.000                 16.557                 10.921                  0.826              
   750.000                 13.967                  9.441                  0.816              
   700.000                 11.153                  8.122                  0.809              
   650.000                  8.530                  6.271                  0.804              
   600.000                  5.363                  4.859                  0.798              
   550.000                  1.494                  3.799                  0.786              
   500.000                 -3.020                  2.812                  0.771              
   450.000                 -7.387                  1.830                  0.754              
   400.000                -12.747                  1.212                  0.753              
   350.000                -20.038                  1.159                  0.730              
   300.000                -27.819                  0.265                  0.630              
   250.000                -38.325                  0.196                  0.529              
   200.000                -51.207                  0.094                  0.604              
   150.000                -67.149                  0.016                  0.759              
   100.000                -69.123                  0.001                  0.527              
    80.000                -60.520                  0.001                  0.043              
    60.000                -52.354                  0.001                  0.008              
    40.000                -44.055                  0.001                  0.003              
    30.000                -38.161                  0.001                  0.001              
    25.000                -27.172                  0.001                  0.000              
