 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.195                  3.045                  0.645              
   950.000                 -0.902                  2.886                  0.816              
   900.000                 -4.664                  2.060                  0.736              
   850.000                 -8.205                  1.372                  0.655              
   800.000                -11.844                  0.865                  0.546              
   750.000                -15.639                  0.461                  0.407              
   700.000                -19.618                  0.231                  0.294              
   650.000                -24.053                  0.126                  0.222              
   600.000                -28.953                  0.068                  0.183              
   550.000                -34.343                  0.026                  0.159              
   500.000                -40.374                  0.020                  0.196              
   450.000                -47.042                  0.017                  0.326              
   400.000                -54.360                  0.015                  0.543              
   350.000                -62.454                  0.014                  0.860              
   300.000                -71.060                  0.005                  1.010              
   250.000                -74.839                  0.003                  1.004              
   200.000                -73.301                  0.001                  0.170              
   150.000                -73.819                  0.001                  0.133              
   100.000                -72.026                  0.001                  0.074              
    80.000                -68.620                  0.001                  0.039              
    60.000                -60.913                  0.001                  0.012              
    40.000                -50.672                  0.001                  0.003              
    30.000                -42.436                  0.001                  0.001              
    25.000                -26.092                  0.001                  0.000              
