  N levels =   24          CBMF=    20.653     SST=    7.77 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     4.638       3.351118     0.048    0.00       0.928
    950.0     0.553       3.177390     0.051    0.00       1.343
    900.0    -3.259       2.371766     0.053    0.00       1.385
    850.0    -6.789       1.626447     0.056    0.00       1.503
    800.0   -10.391       1.034350     0.057    0.00       1.640
    750.0   -14.096       0.543332     0.059    0.00       1.605
    700.0   -18.008       0.269089     0.060    0.00       1.494
    650.0   -22.404       0.127190     0.061    0.00       1.321
    600.0   -27.207       0.060242     0.063    0.00       1.115
    550.0   -32.608       0.030017     0.066    0.00       0.796
    500.0   -38.675       0.022131     0.069    0.00       0.609
    450.0   -45.345       0.018696     0.073    0.00       0.588
    400.0   -52.619       0.013576     0.077    0.00       0.434
    350.0   -60.703       0.010919     0.085    0.00       0.392
    300.0   -69.708       0.005740     0.096    0.00       0.108
    250.0   -74.285       0.003395     0.117    0.00       0.017
    200.0   -73.092       0.001000     0.153    0.00       0.007
    150.0   -74.125       0.001000     0.202    0.00       0.002
    100.0   -73.176       0.001000     0.405    0.00       0.000
     80.0   -70.584       0.001000     0.755    0.00      -0.003
     60.0   -64.136       0.001000     2.042    0.00      -0.012
     40.0   -55.481       0.001000     5.238    0.00      -0.025
     30.0   -48.992       0.001000     8.440    0.00      -0.034
     25.0   -37.491       0.001000    10.124    0.00      -0.052
