  N levels =   24          CBMF=    14.400     SST=   14.61 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    11.715       5.991080     0.048    0.00       1.617
    950.0     7.595       5.788527     0.051    0.00       1.727
    900.0     4.473       4.173594     0.053    0.00       1.654
    850.0     1.059       3.111725     0.056    0.00       1.526
    800.0    -2.323       2.165976     0.057    0.00       1.535
    750.0    -5.372       1.281665     0.059    0.00       1.552
    700.0    -8.805       0.741882     0.060    0.00       1.552
    650.0   -12.675       0.428026     0.061    0.00       1.479
    600.0   -17.153       0.265603     0.063    0.00       1.368
    550.0   -22.363       0.192370     0.066    0.00       1.226
    500.0   -28.346       0.164385     0.069    0.00       1.176
    450.0   -35.055       0.160626     0.073    0.00       1.255
    400.0   -42.481       0.093260     0.077    0.00       1.237
    350.0   -50.760       0.051636     0.085    0.00       1.104
    300.0   -60.057       0.022062     0.096    0.00       0.812
    250.0   -70.095       0.006420     0.117    0.00       0.537
    200.0   -69.019       0.001000     0.153    0.00       0.144
    150.0   -69.545       0.001000     0.202    0.00       0.022
    100.0   -68.663       0.001000     0.405    0.00      -0.045
     80.0   -65.896       0.001000     0.755    0.00      -0.073
     60.0   -58.276       0.001000     2.042    0.00      -0.149
     40.0   -48.265       0.001000     5.238    0.00      -0.249
     30.0   -40.760       0.001000     8.440    0.00      -0.324
     25.0   -26.472       0.001000    10.124    0.00      -0.467
