 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  4.636                  3.346                  0.639              
   950.000                  0.552                  3.172                  0.807              
   900.000                 -3.251                  2.360                  0.742              
   850.000                 -6.768                  1.615                  0.662              
   800.000                -10.370                  1.038                  0.547              
   750.000                -14.096                  0.561                  0.396              
   700.000                -18.002                  0.283                  0.281              
   650.000                -22.396                  0.156                  0.208              
   600.000                -27.262                  0.070                  0.167              
   550.000                -32.617                  0.033                  0.144              
   500.000                -38.678                  0.024                  0.171              
   450.000                -45.380                  0.021                  0.301              
   400.000                -52.666                  0.015                  0.526              
   350.000                -60.741                  0.012                  0.748              
   300.000                -69.722                  0.006                  0.988              
   250.000                -74.285                  0.003                  1.004              
   200.000                -73.092                  0.001                  0.182              
   150.000                -74.125                  0.001                  0.150              
   100.000                -73.176                  0.001                  0.088              
    80.000                -70.585                  0.001                  0.049              
    60.000                -64.136                  0.001                  0.015              
    40.000                -55.482                  0.001                  0.004              
    30.000                -48.992                  0.001                  0.001              
    25.000                -37.491                  0.001                  0.000              
