  N levels =   24          CBMF=    21.540     SST=    6.48 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     2.993       2.990451     0.048    0.00       0.860
    950.0    -1.104       2.830800     0.051    0.00       1.412
    900.0    -4.888       2.008283     0.053    0.00       1.435
    850.0    -8.446       1.340518     0.056    0.00       1.510
    800.0   -12.099       0.842414     0.057    0.00       1.606
    750.0   -15.870       0.459451     0.059    0.00       1.587
    700.0   -19.892       0.244293     0.060    0.00       1.482
    650.0   -24.366       0.125457     0.061    0.00       1.333
    600.0   -29.254       0.059543     0.063    0.00       1.131
    550.0   -34.625       0.025274     0.066    0.00       0.719
    500.0   -40.665       0.019588     0.069    0.00       0.565
    450.0   -47.329       0.016601     0.073    0.00       0.506
    400.0   -54.644       0.014154     0.077    0.00       0.393
    350.0   -62.728       0.013366     0.085    0.00       0.362
    300.0   -71.309       0.004470     0.096    0.00       0.081
    250.0   -74.969       0.003052     0.117    0.00       0.025
    200.0   -73.595       0.001000     0.153    0.00       0.012
    150.0   -74.149       0.001000     0.202    0.00       0.002
    100.0   -72.280       0.001000     0.405    0.00      -0.000
     80.0   -68.804       0.001000     0.755    0.00      -0.005
     60.0   -61.052       0.001000     2.042    0.00      -0.014
     40.0   -50.760       0.001000     5.238    0.00      -0.027
     30.0   -42.489       0.001000     8.440    0.00      -0.038
     25.0   -26.079       0.001000    10.124    0.00      -0.060
