 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 12.253                  6.126                  0.681              
   950.000                  8.128                  5.931                  0.855              
   900.000                  4.950                  4.368                  0.729              
   850.000                  1.484                  3.255                  0.660              
   800.000                 -1.957                  2.258                  0.568              
   750.000                 -5.027                  1.295                  0.409              
   700.000                 -8.415                  0.705                  0.285              
   650.000                -12.192                  0.371                  0.199              
   600.000                -16.543                  0.202                  0.151              
   550.000                -21.630                  0.129                  0.142              
   500.000                -27.533                  0.104                  0.179              
   450.000                -34.253                  0.097                  0.296              
   400.000                -41.746                  0.097                  0.576              
   350.000                -50.081                  0.062                  0.865              
   300.000                -59.389                  0.023                  0.902              
   250.000                -69.527                  0.007                  0.999              
   200.000                -65.897                  0.001                  0.074              
   150.000                -67.156                  0.001                  0.063              
   100.000                -68.525                  0.001                  0.051              
    80.000                -68.702                  0.001                  0.042              
    60.000                -66.807                  0.001                  0.024              
    40.000                -64.856                  0.001                  0.012              
    30.000                -65.793                  0.001                  0.010              
    25.000                -71.600                  0.001                  0.019              
