 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                 24.487                 15.302                  0.794              
   950.000                 20.260                 15.041                  0.976              
   900.000                 18.498                 11.849                  0.839              
   850.000                 15.923                  9.960                  0.816              
   800.000                 13.429                  8.157                  0.779              
   750.000                 10.865                  6.728                  0.746              
   700.000                  7.934                  5.568                  0.713              
   650.000                  4.654                  4.578                  0.679              
   600.000                  0.936                  3.728                  0.643              
   550.000                 -3.341                  2.871                  0.613              
   500.000                 -7.543                  2.044                  0.573              
   450.000                -12.589                  1.429                  0.539              
   400.000                -18.548                  0.769                  0.512              
   350.000                -25.755                  0.397                  0.465              
   300.000                -34.517                  0.184                  0.368              
   250.000                -45.230                  0.122                  0.399              
   200.000                -58.333                  0.042                  0.477              
   150.000                -70.057                  0.006                  0.753              
   100.000                -66.610                  0.001                  0.680              
    80.000                -60.959                  0.001                  0.051              
    60.000                -53.443                  0.001                  0.008              
    40.000                -44.731                  0.001                  0.003              
    30.000                -38.537                  0.001                  0.001              
    25.000                -27.076                  0.001                  0.000              
