  N levels =   24          CBMF=     9.724     SST=   27.14 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    24.487      15.302374     0.048    0.00       1.939
    950.0    20.260      15.041405     0.051    0.00       0.925
    900.0    18.498      11.849320     0.053    0.00       1.675
    850.0    15.923       9.960098     0.056    0.00       1.589
    800.0    13.429       8.156938     0.057    0.00       1.730
    750.0    10.865       6.727728     0.059    0.00       1.792
    700.0     7.934       5.568476     0.060    0.00       1.835
    650.0     4.654       4.578179     0.061    0.00       1.863
    600.0     0.936       3.727823     0.063    0.00       1.892
    550.0    -3.341       2.870866     0.066    0.00       1.934
    500.0    -7.543       2.044216     0.069    0.00       1.988
    450.0   -12.589       1.429016     0.073    0.00       2.085
    400.0   -18.548       0.768921     0.077    0.00       2.244
    350.0   -25.755       0.397411     0.085    0.00       2.397
    300.0   -34.517       0.184067     0.096    0.00       2.257
    250.0   -45.230       0.121796     0.117    0.00       2.289
    200.0   -58.333       0.041693     0.153    0.00       1.745
    150.0   -70.057       0.005575     0.202    0.00       1.316
    100.0   -66.610       0.001000     0.405    0.00       0.367
     80.0   -60.959       0.001000     0.755    0.00      -0.073
     60.0   -53.443       0.001000     2.042    0.00      -0.131
     40.0   -44.731       0.001000     5.238    0.00      -0.190
     30.0   -38.537       0.001000     8.440    0.00      -0.231
     25.0   -27.076       0.001000    10.124    0.00      -0.307
