  N levels =   24          CBMF=    20.551     SST=    8.32 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     5.264       3.544720     0.048    0.00       1.027
    950.0     1.176       3.368983     0.051    0.00       1.371
    900.0    -2.617       2.557295     0.053    0.00       1.403
    850.0    -6.158       1.776244     0.056    0.00       1.493
    800.0    -9.757       1.122502     0.057    0.00       1.620
    750.0   -13.425       0.557308     0.059    0.00       1.605
    700.0   -17.238       0.234625     0.060    0.00       1.472
    650.0   -21.550       0.103202     0.061    0.00       1.298
    600.0   -26.379       0.050209     0.063    0.00       1.078
    550.0   -31.788       0.029786     0.066    0.00       0.844
    500.0   -37.786       0.021680     0.069    0.00       0.718
    450.0   -44.388       0.018337     0.073    0.00       0.720
    400.0   -51.653       0.014473     0.077    0.00       0.580
    350.0   -59.765       0.013321     0.085    0.00       0.470
    300.0   -68.769       0.006488     0.096    0.00       0.221
    250.0   -74.074       0.003506     0.117    0.00       0.040
    200.0   -72.729       0.001000     0.153    0.00       0.021
    150.0   -73.744       0.001000     0.202    0.00       0.001
    100.0   -72.859       0.001000     0.405    0.00      -0.001
     80.0   -70.311       0.001000     0.755    0.00      -0.007
     60.0   -63.897       0.001000     2.042    0.00      -0.023
     40.0   -55.297       0.001000     5.238    0.00      -0.045
     30.0   -48.874       0.001000     8.440    0.00      -0.061
     25.0   -37.520       0.001000    10.124    0.00      -0.090
