  N levels =   24          CBMF=    18.369     SST=    9.59 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     6.703       3.994628     0.048    0.00       1.005
    950.0     2.616       3.808281     0.051    0.00       1.279
    900.0    -1.006       2.936793     0.053    0.00       1.333
    850.0    -4.384       2.027860     0.056    0.00       1.383
    800.0    -7.840       1.337945     0.057    0.00       1.499
    750.0   -11.453       0.834749     0.059    0.00       1.480
    700.0   -15.356       0.485098     0.060    0.00       1.361
    650.0   -19.645       0.267142     0.061    0.00       1.210
    600.0   -24.440       0.147702     0.063    0.00       1.026
    550.0   -29.877       0.093631     0.066    0.00       0.817
    500.0   -36.029       0.072837     0.069    0.00       0.726
    450.0   -42.728       0.053208     0.073    0.00       0.714
    400.0   -50.007       0.028428     0.077    0.00       0.563
    350.0   -58.089       0.016645     0.085    0.00       0.519
    300.0   -67.049       0.008216     0.096    0.00       0.299
    250.0   -73.240       0.003989     0.117    0.00       0.199
    200.0   -72.471       0.001000     0.153    0.00      -0.014
    150.0   -74.013       0.001000     0.202    0.00       0.017
    100.0   -73.994       0.001000     0.405    0.00       0.017
     80.0   -72.418       0.001000     0.755    0.00      -0.015
     60.0   -66.587       0.001000     2.042    0.00      -0.131
     40.0   -57.554       0.001000     5.238    0.00      -0.312
     30.0   -50.226       0.001000     8.440    0.00      -0.459
     25.0   -37.290       0.001000    10.124    0.00      -0.717
