  N levels =   24          CBMF=    11.621     SST=   19.25 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0    16.571       8.677575     0.048    0.00       1.520
    950.0    12.415       8.457266     0.051    0.00       1.509
    900.0     9.798       6.275462     0.053    0.00       1.431
    850.0     6.646       4.884015     0.056    0.00       1.281
    800.0     3.471       3.657897     0.057    0.00       1.267
    750.0     0.153       2.607957     0.059    0.00       1.345
    700.0    -3.324       1.712184     0.060    0.00       1.404
    650.0    -6.634       0.998710     0.061    0.00       1.463
    600.0   -10.311       0.556057     0.063    0.00       1.397
    550.0   -14.613       0.326824     0.066    0.00       1.251
    500.0   -19.879       0.258310     0.069    0.00       1.106
    450.0   -26.376       0.262859     0.073    0.00       1.108
    400.0   -33.840       0.155193     0.077    0.00       1.160
    350.0   -42.191       0.090840     0.085    0.00       1.112
    300.0   -51.635       0.049961     0.096    0.00       0.847
    250.0   -62.472       0.018906     0.117    0.00       0.649
    200.0   -70.091       0.003099     0.153    0.00       0.185
    150.0   -69.727       0.001000     0.202    0.00      -0.032
    100.0   -70.648       0.001000     0.405    0.00      -0.050
     80.0   -70.471       0.001000     0.755    0.00      -0.053
     60.0   -67.403       0.001000     2.042    0.00      -0.115
     40.0   -63.325       0.001000     5.238    0.00      -0.197
     30.0   -62.090       0.001000     8.440    0.00      -0.221
     25.0   -63.782       0.001000    10.124    0.00      -0.188
