  N levels =   24          CBMF=    21.505     SST=    6.51 C

  Pressure   Temp.      Spec. humid.   O3 mr   Omega   Rad. cooling
    (mb)      (C)          (g/kg)      10**-6 (mb/hr)   (deg/day)
  -------    -----      ------------   -----   -----   ------------
   1000.0     3.026       3.000058     0.048    0.00       1.201
    950.0    -1.070       2.840675     0.051    0.00       1.452
    900.0    -4.851       2.019369     0.053    0.00       1.550
    850.0    -8.407       1.350594     0.056    0.00       1.559
    800.0   -12.067       0.849339     0.057    0.00       1.635
    750.0   -15.839       0.443666     0.059    0.00       1.617
    700.0   -19.821       0.232158     0.060    0.00       1.541
    650.0   -24.289       0.128333     0.061    0.00       1.430
    600.0   -29.199       0.064419     0.063    0.00       1.283
    550.0   -34.574       0.025403     0.066    0.00       1.011
    500.0   -40.607       0.019299     0.069    0.00       0.915
    450.0   -47.273       0.016362     0.073    0.00       0.922
    400.0   -54.590       0.013956     0.077    0.00       0.838
    350.0   -62.680       0.013449     0.085    0.00       0.815
    300.0   -71.267       0.004481     0.096    0.00       0.526
    250.0   -74.949       0.003061     0.117    0.00       0.415
    200.0   -73.571       0.001000     0.153    0.00       0.257
    150.0   -74.126       0.001000     0.202    0.00       0.149
    100.0   -72.261       0.001000     0.405    0.00       0.017
     80.0   -68.787       0.001000     0.755    0.00      -0.006
     60.0   -61.038       0.001000     2.042    0.00      -0.017
     40.0   -50.749       0.001000     5.238    0.00      -0.032
     30.0   -42.482       0.001000     8.440    0.00      -0.044
     25.0   -26.081       0.001000    10.124    0.00      -0.068
