 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.026                  3.000                  0.673              
   950.000                 -1.070                  2.841                  0.848              
   900.000                 -4.851                  2.019                  0.751              
   850.000                 -8.407                  1.351                  0.676              
   800.000                -12.067                  0.849                  0.580              
   750.000                -15.839                  0.444                  0.463              
   700.000                -19.821                  0.232                  0.367              
   650.000                -24.289                  0.128                  0.304              
   600.000                -29.199                  0.064                  0.262              
   550.000                -34.574                  0.025                  0.231              
   500.000                -40.607                  0.019                  0.253              
   450.000                -47.273                  0.016                  0.339              
   400.000                -54.590                  0.014                  0.485              
   350.000                -62.680                  0.013                  0.764              
   300.000                -71.267                  0.004                  0.835              
   250.000                -74.949                  0.003                  0.890              
   200.000                -73.571                  0.001                  0.297              
   150.000                -74.126                  0.001                  0.252              
   100.000                -72.261                  0.001                  0.140              
    80.000                -68.787                  0.001                  0.031              
    60.000                -61.038                  0.001                  0.009              
    40.000                -50.749                  0.001                  0.002              
    30.000                -42.482                  0.001                  0.001              
    25.000                -26.081                  0.001                  0.000              
