 Pressure (mb)          Temperature (C)        Specific hum. (g/kg)   Relative humidity      
  1000.000                  3.223                  3.051                  0.631              
   950.000                 -0.875                  2.892                  0.801              
   900.000                 -4.636                  2.063                  0.738              
   850.000                 -8.176                  1.373                  0.656              
   800.000                -11.807                  0.866                  0.542              
   750.000                -15.592                  0.494                  0.399              
   700.000                -19.637                  0.250                  0.288              
   650.000                -24.068                  0.121                  0.222              
   600.000                -28.932                  0.057                  0.190              
   550.000                -34.299                  0.026                  0.167              
   500.000                -40.340                  0.020                  0.207              
   450.000                -47.008                  0.017                  0.344              
   400.000                -54.326                  0.015                  0.584              
   350.000                -62.419                  0.014                  0.906              
   300.000                -71.032                  0.005                  1.004              
   250.000                -74.838                  0.003                  1.000              
   200.000                -73.345                  0.001                  0.193              
   150.000                -73.927                  0.001                  0.157              
   100.000                -72.100                  0.001                  0.087              
    80.000                -68.655                  0.001                  0.047              
    60.000                -60.941                  0.001                  0.014              
    40.000                -50.680                  0.001                  0.003              
    30.000                -42.439                  0.001                  0.001              
    25.000                -26.092                  0.001                  0.000              
